Symbol,Datetime_Entry,Qty,Price,Exit_date,Exit_Price,PnL,equity_curve
NSE:BAJAJFINSV-EQ,2017-05-16 05:30:00+05:30,209,456.75,2017-05-23 05:30:00+05:30,398.31,-12213.96,1418852.1400000001
NSE:BAJFINANCE-EQ,2017-05-16 05:30:00+05:30,708,134.78,2017-05-23 05:30:00+05:30,123.38,-8071.200000000004,1410780.9400000002
NSE:CANBK-EQ,2017-05-16 05:30:00+05:30,1280,74.63,2017-05-23 05:30:00+05:30,71.47,-4044.7999999999956,1406736.1400000001
NSE:HINDALCO-EQ,2017-05-16 05:30:00+05:30,486,196.5,2017-05-23 05:30:00+05:30,192.0,-2187.0,1404549.1400000001
NSE:HINDZINC-EQ,2017-05-16 05:30:00+05:30,380,251.35,2017-05-23 05:30:00+05:30,240.0,-4312.999999999998,1400236.1400000001
NSE:IOC-EQ,2017-05-16 05:30:00+05:30,641,148.87,2017-05-23 05:30:00+05:30,141.42,-4775.450000000011,1395460.6900000002
NSE:JINDALSTEL-EQ,2017-05-16 05:30:00+05:30,837,114.1,2017-05-23 05:30:00+05:30,108.15,-4980.1499999999905,1390480.54
NSE:MUTHOOTFIN-EQ,2017-05-16 05:30:00+05:30,242,394.8,2017-05-23 05:30:00+05:30,382.85,-2891.8999999999974,1387588.6400000001
NSE:PFC-EQ,2017-05-16 05:30:00+05:30,740,128.96,2017-05-23 05:30:00+05:30,120.04,-6600.800000000001,1380987.84
NSE:PNB-EQ,2017-05-16 05:30:00+05:30,548,174.15,2017-05-23 05:30:00+05:30,149.75,-13371.200000000003,1367616.6400000001
NSE:RECLTD-EQ,2017-05-16 05:30:00+05:30,587,162.75,2017-05-23 05:30:00+05:30,160.05,-1584.8999999999933,1366031.7400000002
NSE:TVSMOTOR-EQ,2017-05-16 05:30:00+05:30,179,532.65,2017-05-23 05:30:00+05:30,524.65,-1432.0,1364599.7400000002
NSE:VEDL-EQ,2017-05-16 05:30:00+05:30,1071,89.18,2017-05-23 05:30:00+05:30,86.42,-2955.9600000000055,1361643.7800000003
NSE:ADANIENSOL-EQ,2017-05-23 05:30:00+05:30,869,104.45,2017-05-30 05:30:00+05:30,115.3,9428.649999999994,1371072.4300000002
NSE:ADANIENT-EQ,2017-05-23 05:30:00+05:30,827,109.7,2017-05-30 05:30:00+05:30,114.3,3804.1999999999953,1374876.6300000001
NSE:ADANIPORTS-EQ,2017-05-23 05:30:00+05:30,273,331.65,2017-05-30 05:30:00+05:30,340.35,2375.100000000012,1377251.7300000002
NSE:BAJAJFINSV-EQ,2017-05-23 05:30:00+05:30,227,398.31,2017-05-30 05:30:00+05:30,415.45,3890.779999999997,1381142.5100000002
NSE:CANBK-EQ,2017-05-23 05:30:00+05:30,1270,71.47,2017-05-30 05:30:00+05:30,71.14,-419.09999999999786,1380723.4100000001
NSE:HINDALCO-EQ,2017-05-23 05:30:00+05:30,472,192.0,2017-05-30 05:30:00+05:30,203.15,5262.800000000003,1385986.2100000002
NSE:HINDZINC-EQ,2017-05-23 05:30:00+05:30,378,240.0,2017-05-30 05:30:00+05:30,243.25,1228.5,1387214.7100000002
NSE:IOC-EQ,2017-05-23 05:30:00+05:30,641,141.42,2017-05-30 05:30:00+05:30,139.85,-1006.3699999999956,1386208.3400000003
NSE:JINDALSTEL-EQ,2017-05-23 05:30:00+05:30,839,108.15,2017-05-30 05:30:00+05:30,123.5,12878.649999999996,1399086.9900000002
NSE:MUTHOOTFIN-EQ,2017-05-23 05:30:00+05:30,237,382.85,2017-05-30 05:30:00+05:30,395.05,2891.3999999999974,1401978.3900000001
NSE:PFC-EQ,2017-05-23 05:30:00+05:30,756,120.04,2017-05-30 05:30:00+05:30,109.48,-7983.3600000000015,1393995.0300000003
NSE:PNB-EQ,2017-05-23 05:30:00+05:30,606,149.75,2017-05-30 05:30:00+05:30,146.35,-2060.4000000000033,1391934.6300000004
NSE:RECLTD-EQ,2017-05-23 05:30:00+05:30,567,160.05,2017-05-30 05:30:00+05:30,154.28,-3271.5900000000056,1388663.0400000003
NSE:TVSMOTOR-EQ,2017-05-23 05:30:00+05:30,173,524.65,2017-05-30 05:30:00+05:30,541.05,2837.199999999996,1391500.2400000002
NSE:VEDL-EQ,2017-05-23 05:30:00+05:30,1050,86.42,2017-05-30 05:30:00+05:30,91.72,5564.999999999997,1397065.2400000002
NSE:ADANIENSOL-EQ,2017-05-30 05:30:00+05:30,807,115.3,2017-06-06 05:30:00+05:30,126.1,8715.599999999999,1405780.8400000003
NSE:ADANIPORTS-EQ,2017-05-30 05:30:00+05:30,273,340.35,2017-06-06 05:30:00+05:30,361.45,5760.299999999991,1411541.1400000001
NSE:BAJAJFINSV-EQ,2017-05-30 05:30:00+05:30,224,415.45,2017-06-06 05:30:00+05:30,424.41,2007.0400000000081,1413548.1800000002
NSE:BAJFINANCE-EQ,2017-05-30 05:30:00+05:30,704,132.16,2017-06-06 05:30:00+05:30,133.67,1063.0399999999936,1414611.2200000002
NSE:CANBK-EQ,2017-05-30 05:30:00+05:30,1309,71.14,2017-06-06 05:30:00+05:30,71.7,733.0400000000029,1415344.2600000002
NSE:HINDALCO-EQ,2017-05-30 05:30:00+05:30,458,203.15,2017-06-06 05:30:00+05:30,195.45,-3526.6000000000076,1411817.6600000001
NSE:IOC-EQ,2017-05-30 05:30:00+05:30,665,139.85,2017-06-06 05:30:00+05:30,141.53,1117.2000000000046,1412934.86
NSE:JINDALSTEL-EQ,2017-05-30 05:30:00+05:30,754,123.5,2017-06-06 05:30:00+05:30,118.2,-3996.199999999998,1408938.6600000001
NSE:MUTHOOTFIN-EQ,2017-05-30 05:30:00+05:30,235,395.05,2017-06-06 05:30:00+05:30,424.85,7003.000000000003,1415941.6600000001
NSE:PFC-EQ,2017-05-30 05:30:00+05:30,850,109.48,2017-06-06 05:30:00+05:30,102.2,-6188.000000000001,1409753.6600000001
NSE:PNB-EQ,2017-05-30 05:30:00+05:30,636,146.35,2017-06-06 05:30:00+05:30,149.5,2003.4000000000037,1411757.06
NSE:RECLTD-EQ,2017-05-30 05:30:00+05:30,603,154.28,2017-06-06 05:30:00+05:30,142.35,-7193.7900000000045,1404563.27
NSE:SBIN-EQ,2017-05-30 05:30:00+05:30,322,288.85,2017-06-06 05:30:00+05:30,287.3,-499.10000000000366,1404064.1700000002
NSE:TVSMOTOR-EQ,2017-05-30 05:30:00+05:30,172,541.05,2017-06-06 05:30:00+05:30,536.25,-825.5999999999922,1403238.5700000003
NSE:VEDL-EQ,2017-05-30 05:30:00+05:30,1015,91.72,2017-06-06 05:30:00+05:30,85.92,-5886.999999999997,1397351.5700000003
NSE:ADANIENSOL-EQ,2017-06-06 05:30:00+05:30,738,126.1,2017-06-13 05:30:00+05:30,111.25,-10959.299999999996,1386392.2700000003
NSE:ADANIPORTS-EQ,2017-06-06 05:30:00+05:30,257,361.45,2017-06-13 05:30:00+05:30,359.4,-526.8500000000029,1385865.4200000002
NSE:BAJAJFINSV-EQ,2017-06-06 05:30:00+05:30,219,424.41,2017-06-13 05:30:00+05:30,417.69,-1471.680000000006,1384393.7400000002
NSE:BAJFINANCE-EQ,2017-06-06 05:30:00+05:30,696,133.67,2017-06-13 05:30:00+05:30,137.15,2422.0800000000127,1386815.8200000003
NSE:CANBK-EQ,2017-06-06 05:30:00+05:30,1299,71.7,2017-06-13 05:30:00+05:30,69.74,-2546.0400000000104,1384269.7800000003
NSE:HINDALCO-EQ,2017-06-06 05:30:00+05:30,476,195.45,2017-06-13 05:30:00+05:30,200.6,2451.400000000003,1386721.1800000002
NSE:IOC-EQ,2017-06-06 05:30:00+05:30,658,141.53,2017-06-13 05:30:00+05:30,139.92,-1059.380000000009,1385661.8000000003
NSE:JINDALSTEL-EQ,2017-06-06 05:30:00+05:30,788,118.2,2017-06-13 05:30:00+05:30,122.95,3743.0,1389404.8000000003
NSE:MARUTI-EQ,2017-06-06 05:30:00+05:30,13,7112.1,2017-06-13 05:30:00+05:30,7348.95,3079.049999999993,1392483.85
NSE:MUTHOOTFIN-EQ,2017-06-06 05:30:00+05:30,219,424.85,2017-06-13 05:30:00+05:30,464.7,8727.149999999992,1401211.0000000002
NSE:PFC-EQ,2017-06-06 05:30:00+05:30,911,102.2,2017-06-13 05:30:00+05:30,104.36,1967.7599999999968,1403178.7600000002
NSE:PNB-EQ,2017-06-06 05:30:00+05:30,623,149.5,2017-06-13 05:30:00+05:30,148.75,-467.25,1402711.5100000002
NSE:RECLTD-EQ,2017-06-06 05:30:00+05:30,654,142.35,2017-06-13 05:30:00+05:30,141.15,-784.7999999999926,1401926.7100000002
NSE:TVSMOTOR-EQ,2017-06-06 05:30:00+05:30,173,536.25,2017-06-13 05:30:00+05:30,555.6,3347.550000000004,1405274.2600000002
NSE:VEDL-EQ,2017-06-06 05:30:00+05:30,1084,85.92,2017-06-13 05:30:00+05:30,89.33,3696.4399999999964,1408970.7000000002
NSE:ADANIENSOL-EQ,2017-06-13 05:30:00+05:30,844,111.25,2017-06-20 05:30:00+05:30,118.65,6245.600000000005,1415216.3000000003
NSE:ADANIENT-EQ,2017-06-13 05:30:00+05:30,731,128.36,2017-06-20 05:30:00+05:30,126.91,-1059.9500000000126,1414156.35
NSE:ADANIPORTS-EQ,2017-06-13 05:30:00+05:30,261,359.4,2017-06-20 05:30:00+05:30,375.65,4241.25,1418397.6
NSE:BAJAJFINSV-EQ,2017-06-13 05:30:00+05:30,224,417.69,2017-06-20 05:30:00+05:30,426.44,1960.0,1420357.6
NSE:BAJFINANCE-EQ,2017-06-13 05:30:00+05:30,684,137.15,2017-06-20 05:30:00+05:30,140.96,2606.040000000002,1422963.6400000001
NSE:CANBK-EQ,2017-06-13 05:30:00+05:30,1346,69.74,2017-06-20 05:30:00+05:30,70.49,1009.5,1423973.1400000001
NSE:HINDALCO-EQ,2017-06-13 05:30:00+05:30,468,200.6,2017-06-20 05:30:00+05:30,202.0,655.2000000000027,1424628.34
NSE:IOC-EQ,2017-06-13 05:30:00+05:30,671,139.92,2017-06-20 05:30:00+05:30,137.23,-1804.9899999999984,1422823.35
NSE:JINDALSTEL-EQ,2017-06-13 05:30:00+05:30,763,122.95,2017-06-20 05:30:00+05:30,126.2,2479.75,1425303.1
NSE:MARUTI-EQ,2017-06-13 05:30:00+05:30,12,7348.95,2017-06-20 05:30:00+05:30,7207.25,-1700.3999999999978,1423602.7000000002
NSE:PFC-EQ,2017-06-13 05:30:00+05:30,900,104.36,2017-06-20 05:30:00+05:30,105.64,1152.000000000001,1424754.7000000002
NSE:PNB-EQ,2017-06-13 05:30:00+05:30,631,148.75,2017-06-20 05:30:00+05:30,143.9,-3060.3499999999963,1421694.35
NSE:RECLTD-EQ,2017-06-13 05:30:00+05:30,665,141.15,2017-06-20 05:30:00+05:30,141.53,252.69999999999698,1421947.0500000003
NSE:TVSMOTOR-EQ,2017-06-13 05:30:00+05:30,169,555.6,2017-06-20 05:30:00+05:30,548.15,-1259.0500000000077,1420688.0000000002
NSE:VEDL-EQ,2017-06-13 05:30:00+05:30,1051,89.33,2017-06-20 05:30:00+05:30,90.45,1177.120000000005,1421865.12
NSE:ADANIENSOL-EQ,2017-06-20 05:30:00+05:30,798,118.65,2017-06-27 05:30:00+05:30,124.05,4309.199999999993,1426174.3200000003
NSE:ADANIPORTS-EQ,2017-06-20 05:30:00+05:30,252,375.65,2017-06-27 05:30:00+05:30,367.7,-2003.3999999999971,1424170.9200000002
NSE:BAJAJFINSV-EQ,2017-06-20 05:30:00+05:30,222,426.44,2017-06-27 05:30:00+05:30,403.61,-5068.259999999997,1419102.6600000001
NSE:BAJFINANCE-EQ,2017-06-20 05:30:00+05:30,672,140.96,2017-06-27 05:30:00+05:30,135.0,-4005.1200000000053,1415097.54
NSE:CANBK-EQ,2017-06-20 05:30:00+05:30,1344,70.49,2017-06-27 05:30:00+05:30,64.76,-7701.119999999986,1407396.4200000002
NSE:DLF-EQ,2017-06-20 05:30:00+05:30,487,194.55,2017-06-27 05:30:00+05:30,187.5,-3433.3500000000054,1403963.0700000003
NSE:HINDALCO-EQ,2017-06-20 05:30:00+05:30,469,202.0,2017-06-27 05:30:00+05:30,187.75,-6683.25,1397279.8200000003
NSE:IOC-EQ,2017-06-20 05:30:00+05:30,690,137.23,2017-06-27 05:30:00+05:30,130.13,-4898.999999999996,1392380.8200000003
NSE:JINDALSTEL-EQ,2017-06-20 05:30:00+05:30,751,126.2,2017-06-27 05:30:00+05:30,116.95,-6946.75,1385434.0700000003
NSE:MARUTI-EQ,2017-06-20 05:30:00+05:30,13,7207.25,2017-06-27 05:30:00+05:30,7183.35,-310.69999999999527,1385123.37
NSE:PFC-EQ,2017-06-20 05:30:00+05:30,897,105.64,2017-06-27 05:30:00+05:30,97.52,-7283.640000000004,1377839.7300000002
NSE:PNB-EQ,2017-06-20 05:30:00+05:30,658,143.9,2017-06-27 05:30:00+05:30,137.0,-4540.2000000000035,1373299.5300000003
NSE:RECLTD-EQ,2017-06-20 05:30:00+05:30,669,141.53,2017-06-27 05:30:00+05:30,126.94,-9760.710000000003,1363538.82
NSE:TVSMOTOR-EQ,2017-06-20 05:30:00+05:30,172,548.15,2017-06-27 05:30:00+05:30,534.05,-2425.200000000004,1361113.62
NSE:VEDL-EQ,2017-06-20 05:30:00+05:30,1047,90.45,2017-06-27 05:30:00+05:30,88.82,-1706.6100000000101,1359407.0100000002
NSE:ADANIENSOL-EQ,2017-06-27 05:30:00+05:30,730,124.05,2017-07-04 05:30:00+05:30,127.5,2518.5000000000023,1361925.5100000002
NSE:ADANIPORTS-EQ,2017-06-27 05:30:00+05:30,246,367.7,2017-07-04 05:30:00+05:30,371.7,984.0,1362909.5100000002
NSE:BAJAJFINSV-EQ,2017-06-27 05:30:00+05:30,224,403.61,2017-07-04 05:30:00+05:30,413.27,2163.839999999993,1365073.35
NSE:BAJFINANCE-EQ,2017-06-27 05:30:00+05:30,671,135.0,2017-07-04 05:30:00+05:30,137.96,1986.1600000000053,1367059.5100000002
NSE:CANBK-EQ,2017-06-27 05:30:00+05:30,1399,64.76,2017-07-04 05:30:00+05:30,66.31,2168.449999999996,1369227.9600000002
NSE:HINDALCO-EQ,2017-06-27 05:30:00+05:30,482,187.75,2017-07-04 05:30:00+05:30,198.4,5133.300000000003,1374361.2600000002
NSE:IOC-EQ,2017-06-27 05:30:00+05:30,696,130.13,2017-07-04 05:30:00+05:30,127.28,-1983.599999999996,1372377.6600000001
NSE:JINDALSTEL-EQ,2017-06-27 05:30:00+05:30,774,116.95,2017-07-04 05:30:00+05:30,126.05,7043.399999999996,1379421.06
NSE:MARUTI-EQ,2017-06-27 05:30:00+05:30,12,7183.35,2017-07-04 05:30:00+05:30,7376.15,2313.5999999999913,1381734.6600000001
NSE:MUTHOOTFIN-EQ,2017-06-27 05:30:00+05:30,207,436.05,2017-07-04 05:30:00+05:30,450.6,3011.850000000002,1384746.5100000002
NSE:PFC-EQ,2017-06-27 05:30:00+05:30,929,97.52,2017-07-04 05:30:00+05:30,98.04,483.0800000000095,1385229.59
NSE:PNB-EQ,2017-06-27 05:30:00+05:30,661,137.0,2017-07-04 05:30:00+05:30,136.55,-297.4499999999925,1384932.1400000001
NSE:RECLTD-EQ,2017-06-27 05:30:00+05:30,713,126.94,2017-07-04 05:30:00+05:30,129.53,1846.6700000000023,1386778.81
NSE:TVSMOTOR-EQ,2017-06-27 05:30:00+05:30,169,534.05,2017-07-04 05:30:00+05:30,551.45,2940.6000000000154,1389719.4100000001
NSE:VEDL-EQ,2017-06-27 05:30:00+05:30,1020,88.82,2017-07-04 05:30:00+05:30,95.6,6915.600000000001,1396635.0100000002
NSE:ADANIENSOL-EQ,2017-07-04 05:30:00+05:30,730,127.5,2017-07-11 05:30:00+05:30,127.55,36.499999999997925,1396671.5100000002
NSE:ADANIPORTS-EQ,2017-07-04 05:30:00+05:30,250,371.7,2017-07-11 05:30:00+05:30,372.7,250.0,1396921.5100000002
NSE:BAJAJFINSV-EQ,2017-07-04 05:30:00+05:30,225,413.27,2017-07-11 05:30:00+05:30,412.32,-213.74999999999744,1396707.7600000002
NSE:BAJFINANCE-EQ,2017-07-04 05:30:00+05:30,674,137.96,2017-07-11 05:30:00+05:30,141.92,2669.0399999999863,1399376.8
NSE:CANBK-EQ,2017-07-04 05:30:00+05:30,1404,66.31,2017-07-11 05:30:00+05:30,71.14,6781.319999999998,1406158.12
NSE:HINDALCO-EQ,2017-07-04 05:30:00+05:30,469,198.4,2017-07-11 05:30:00+05:30,200.65,1055.25,1407213.37
NSE:IOC-EQ,2017-07-04 05:30:00+05:30,731,127.28,2017-07-11 05:30:00+05:30,129.17,1381.5899999999901,1408594.96
NSE:JINDALSTEL-EQ,2017-07-04 05:30:00+05:30,738,126.05,2017-07-11 05:30:00+05:30,138.85,9446.399999999998,1418041.36
NSE:MARUTI-EQ,2017-07-04 05:30:00+05:30,12,7376.15,2017-07-11 05:30:00+05:30,7457.0,970.2000000000044,1419011.56
NSE:MOTHERSON-EQ,2017-07-04 05:30:00+05:30,1028,90.55,2017-07-11 05:30:00+05:30,92.93,2446.64000000001,1421458.2000000002
NSE:PFC-EQ,2017-07-04 05:30:00+05:30,949,98.04,2017-07-11 05:30:00+05:30,98.56,493.4799999999962,1421951.6800000002
NSE:RECLTD-EQ,2017-07-04 05:30:00+05:30,718,129.53,2017-07-11 05:30:00+05:30,138.94,6756.379999999997,1428708.06
NSE:TATASTEEL-EQ,2017-07-04 05:30:00+05:30,1700,54.74,2017-07-11 05:30:00+05:30,55.67,1580.9999999999995,1430289.06
NSE:TVSMOTOR-EQ,2017-07-04 05:30:00+05:30,168,551.45,2017-07-11 05:30:00+05:30,566.95,2604.0,1432893.06
NSE:VEDL-EQ,2017-07-04 05:30:00+05:30,973,95.6,2017-07-11 05:30:00+05:30,96.48,856.2400000000094,1433749.3
NSE:ADANIENSOL-EQ,2017-07-11 05:30:00+05:30,749,127.55,2017-07-18 05:30:00+05:30,124.6,-2209.550000000002,1431539.75
NSE:ADANIPORTS-EQ,2017-07-11 05:30:00+05:30,256,372.7,2017-07-18 05:30:00+05:30,381.9,2355.199999999997,1433894.9500000002
NSE:BAJAJFINSV-EQ,2017-07-11 05:30:00+05:30,231,412.32,2017-07-18 05:30:00+05:30,441.96,6846.8399999999965,1440741.79
NSE:BAJFINANCE-EQ,2017-07-11 05:30:00+05:30,673,141.92,2017-07-18 05:30:00+05:30,151.24,6272.360000000014,1447014.1500000001
NSE:CANBK-EQ,2017-07-11 05:30:00+05:30,1343,71.14,2017-07-18 05:30:00+05:30,73.71,3451.5099999999907,1450465.6600000001
NSE:HINDALCO-EQ,2017-07-11 05:30:00+05:30,476,200.65,2017-07-18 05:30:00+05:30,207.4,3213.0,1453678.6600000001
NSE:IOC-EQ,2017-07-11 05:30:00+05:30,739,129.17,2017-07-18 05:30:00+05:30,124.05,-3783.679999999993,1449894.9800000002
NSE:JINDALSTEL-EQ,2017-07-11 05:30:00+05:30,688,138.85,2017-07-18 05:30:00+05:30,140.3,997.6000000000117,1450892.58
NSE:MARUTI-EQ,2017-07-11 05:30:00+05:30,12,7457.0,2017-07-18 05:30:00+05:30,7549.35,1108.2000000000044,1452000.7800000003
NSE:MOTHERSON-EQ,2017-07-11 05:30:00+05:30,1028,92.93,2017-07-18 05:30:00+05:30,93.93,1028.0,1453028.7800000003
NSE:MUTHOOTFIN-EQ,2017-07-11 05:30:00+05:30,214,445.05,2017-07-18 05:30:00+05:30,468.9,5103.899999999992,1458132.6800000002
NSE:RECLTD-EQ,2017-07-11 05:30:00+05:30,687,138.94,2017-07-18 05:30:00+05:30,137.66,-879.3600000000008,1457253.3200000003
NSE:TVSMOTOR-EQ,2017-07-11 05:30:00+05:30,168,566.95,2017-07-18 05:30:00+05:30,571.4,747.5999999999885,1458000.9200000002
NSE:VEDL-EQ,2017-07-11 05:30:00+05:30,990,96.48,2017-07-18 05:30:00+05:30,100.51,3989.700000000001,1461990.62
NSE:ZYDUSLIFE-EQ,2017-07-11 05:30:00+05:30,184,518.1,2017-07-18 05:30:00+05:30,524.45,1168.4000000000042,1463159.0200000003
NSE:ADANIENSOL-EQ,2017-07-18 05:30:00+05:30,782,124.6,2017-07-25 05:30:00+05:30,127.95,2619.7000000000066,1465778.7200000002
NSE:ADANIENT-EQ,2017-07-18 05:30:00+05:30,729,133.64,2017-07-25 05:30:00+05:30,135.05,1027.8900000000183,1466806.6100000003
NSE:ADANIPORTS-EQ,2017-07-18 05:30:00+05:30,255,381.9,2017-07-25 05:30:00+05:30,390.75,2256.750000000006,1469063.3600000003
NSE:BAJAJFINSV-EQ,2017-07-18 05:30:00+05:30,220,441.96,2017-07-25 05:30:00+05:30,495.85,11855.80000000001,1480919.1600000001
NSE:BAJFINANCE-EQ,2017-07-18 05:30:00+05:30,644,151.24,2017-07-25 05:30:00+05:30,162.75,7412.439999999994,1488331.6
NSE:CANBK-EQ,2017-07-18 05:30:00+05:30,1323,73.71,2017-07-25 05:30:00+05:30,71.44,-3003.2099999999946,1485328.3900000001
NSE:IOC-EQ,2017-07-18 05:30:00+05:30,786,124.05,2017-07-25 05:30:00+05:30,124.93,691.6800000000076,1486020.0700000003
NSE:JINDALSTEL-EQ,2017-07-18 05:30:00+05:30,695,140.3,2017-07-25 05:30:00+05:30,139.95,-243.2500000000158,1485776.8200000003
NSE:MARUTI-EQ,2017-07-18 05:30:00+05:30,12,7549.35,2017-07-25 05:30:00+05:30,7504.85,-534.0,1485242.8200000003
NSE:MOTHERSON-EQ,2017-07-18 05:30:00+05:30,1038,93.93,2017-07-25 05:30:00+05:30,95.76,1899.5399999999981,1487142.36
NSE:MUTHOOTFIN-EQ,2017-07-18 05:30:00+05:30,208,468.9,2017-07-25 05:30:00+05:30,465.95,-613.5999999999976,1486528.7600000002
NSE:RECLTD-EQ,2017-07-18 05:30:00+05:30,708,137.66,2017-07-25 05:30:00+05:30,133.31,-3079.799999999996,1483448.9600000002
NSE:TATASTEEL-EQ,2017-07-18 05:30:00+05:30,1732,56.31,2017-07-25 05:30:00+05:30,55.28,-1783.9600000000019,1481665.0000000002
NSE:TVSMOTOR-EQ,2017-07-18 05:30:00+05:30,170,571.4,2017-07-25 05:30:00+05:30,570.3,-187.00000000000387,1481478.0000000002
NSE:VEDL-EQ,2017-07-18 05:30:00+05:30,970,100.51,2017-07-25 05:30:00+05:30,102.72,2143.699999999994,1483621.7000000002
NSE:ADANIENSOL-EQ,2017-07-25 05:30:00+05:30,773,127.95,2017-08-01 05:30:00+05:30,125.8,-1661.9500000000044,1481959.7500000002
NSE:ADANIENT-EQ,2017-07-25 05:30:00+05:30,732,135.05,2017-08-01 05:30:00+05:30,135.92,636.8399999999825,1482596.59
NSE:ADANIPORTS-EQ,2017-07-25 05:30:00+05:30,253,390.75,2017-08-01 05:30:00+05:30,404.0,3352.25,1485948.84
NSE:BAJAJFINSV-EQ,2017-07-25 05:30:00+05:30,199,495.85,2017-08-01 05:30:00+05:30,506.73,2165.119999999999,1488113.9600000002
NSE:BAJFINANCE-EQ,2017-07-25 05:30:00+05:30,607,162.75,2017-08-01 05:30:00+05:30,171.63,5390.159999999997,1493504.12
NSE:IOC-EQ,2017-07-25 05:30:00+05:30,791,124.93,2017-08-01 05:30:00+05:30,123.45,-1170.6800000000032,1492333.4400000002
NSE:JINDALSTEL-EQ,2017-07-25 05:30:00+05:30,706,139.95,2017-08-01 05:30:00+05:30,155.05,10660.600000000017,1502994.04
NSE:MARUTI-EQ,2017-07-25 05:30:00+05:30,13,7504.85,2017-08-01 05:30:00+05:30,7856.1,4566.25,1507560.29
NSE:MOTHERSON-EQ,2017-07-25 05:30:00+05:30,1032,95.76,2017-08-01 05:30:00+05:30,97.63,1929.8399999999901,1509490.1300000001
NSE:MUTHOOTFIN-EQ,2017-07-25 05:30:00+05:30,212,465.95,2017-08-01 05:30:00+05:30,470.55,975.2000000000048,1510465.33
NSE:RECLTD-EQ,2017-07-25 05:30:00+05:30,741,133.31,2017-08-01 05:30:00+05:30,131.14,-1607.9700000000119,1508857.36
NSE:RELIANCE-EQ,2017-07-25 05:30:00+05:30,250,395.3,2017-08-01 05:30:00+05:30,395.66,90.00000000000341,1508947.36
NSE:TVSMOTOR-EQ,2017-07-25 05:30:00+05:30,173,570.3,2017-08-01 05:30:00+05:30,596.4,4515.300000000004,1513462.6600000001
NSE:VEDL-EQ,2017-07-25 05:30:00+05:30,962,102.72,2017-08-01 05:30:00+05:30,105.64,2809.040000000002,1516271.7000000002
NSE:ZYDUSLIFE-EQ,2017-07-25 05:30:00+05:30,181,543.65,2017-08-01 05:30:00+05:30,540.65,-543.0,1515728.7000000002
NSE:ADANIENSOL-EQ,2017-08-01 05:30:00+05:30,803,125.8,2017-08-08 05:30:00+05:30,126.15,281.05000000000683,1516009.75
NSE:ADANIENT-EQ,2017-08-01 05:30:00+05:30,743,135.92,2017-08-08 05:30:00+05:30,133.16,-2050.679999999993,1513959.07
NSE:ADANIPORTS-EQ,2017-08-01 05:30:00+05:30,250,404.0,2017-08-08 05:30:00+05:30,414.8,2700.0000000000027,1516659.07
NSE:BAJAJFINSV-EQ,2017-08-01 05:30:00+05:30,199,506.73,2017-08-08 05:30:00+05:30,533.61,5349.119999999999,1522008.19
NSE:BAJFINANCE-EQ,2017-08-01 05:30:00+05:30,588,171.63,2017-08-08 05:30:00+05:30,177.98,3733.7999999999965,1525741.9900000002
NSE:HINDALCO-EQ,2017-08-01 05:30:00+05:30,447,225.75,2017-08-08 05:30:00+05:30,234.9,4090.0500000000025,1529832.04
NSE:IOC-EQ,2017-08-01 05:30:00+05:30,818,123.45,2017-08-08 05:30:00+05:30,137.75,11697.399999999998,1541529.4400000002
NSE:JINDALSTEL-EQ,2017-08-01 05:30:00+05:30,651,155.05,2017-08-08 05:30:00+05:30,139.5,-10123.050000000007,1531406.3900000001
NSE:MARUTI-EQ,2017-08-01 05:30:00+05:30,12,7856.1,2017-08-08 05:30:00+05:30,7755.9,-1202.4000000000087,1530203.9900000002
NSE:MOTHERSON-EQ,2017-08-01 05:30:00+05:30,1035,97.63,2017-08-08 05:30:00+05:30,99.75,2194.200000000005,1532398.19
NSE:MUTHOOTFIN-EQ,2017-08-01 05:30:00+05:30,214,470.55,2017-08-08 05:30:00+05:30,479.6,1936.7000000000025,1534334.8900000001
NSE:RECLTD-EQ,2017-08-01 05:30:00+05:30,770,131.14,2017-08-08 05:30:00+05:30,134.29,2425.5000000000045,1536760.3900000001
NSE:TATASTEEL-EQ,2017-08-01 05:30:00+05:30,1765,57.22,2017-08-08 05:30:00+05:30,61.63,7783.650000000007,1544544.04
NSE:TVSMOTOR-EQ,2017-08-01 05:30:00+05:30,169,596.4,2017-08-08 05:30:00+05:30,595.3,-185.90000000000384,1544358.1400000001
NSE:VEDL-EQ,2017-08-01 05:30:00+05:30,956,105.64,2017-08-08 05:30:00+05:30,111.5,5602.16,1549960.3
NSE:ADANIENSOL-EQ,2017-08-08 05:30:00+05:30,819,126.15,2017-08-16 05:30:00+05:30,109.95,-13267.800000000003,1536692.5
NSE:ADANIENT-EQ,2017-08-08 05:30:00+05:30,775,133.16,2017-08-16 05:30:00+05:30,111.68,-16646.999999999993,1520045.5
NSE:ADANIPORTS-EQ,2017-08-08 05:30:00+05:30,249,414.8,2017-08-16 05:30:00+05:30,397.55,-4295.25,1515750.25
NSE:BAJAJFINSV-EQ,2017-08-08 05:30:00+05:30,193,533.61,2017-08-16 05:30:00+05:30,535.68,399.5099999999877,1516149.76
NSE:CANBK-EQ,2017-08-08 05:30:00+05:30,1490,69.33,2017-08-16 05:30:00+05:30,67.37,-2920.3999999999905,1513229.36
NSE:DMART-EQ,2017-08-08 05:30:00+05:30,114,902.3,2017-08-16 05:30:00+05:30,907.8,627.0,1513856.36
